,body_neg,body_neu,body_pos,body_com,title_neg,title_neu,title_pos,title_com,Title Length,Body Length,Total Length,Title Emoji,Body Emoji,Title Ellipses,Body Ellipses,Title Hashtags,Body Hashtags,Title Exclamations,Body Exclamations,Status Rank,# Reviews,Target Rating
3428,0.06,0.71,0.23,0.8746,0.0,0.77,0.23,0.4576,12,60,72,0,0,0,0,0,0,0,0,3,1,5
3433,0.118,0.808,0.074,-0.9607,0.449,0.551,0.0,-0.6214,8,392,400,0,0,0,0,0,0,0,4,0,1,1
3434,0.112,0.753,0.135,0.2862,0.0,1.0,0.0,0.0,3,93,96,0,0,0,0,0,0,0,0,0,1,1
3435,0.0,0.631,0.369,0.8307,0.0,0.682,0.318,0.4201,8,24,32,0,0,0,0,0,0,0,0,0,1,5
3436,0.0,0.552,0.448,0.7569,0.0,1.0,0.0,0.0,2,13,15,0,0,0,0,0,0,0,1,3,1,5
3437,0.0,0.448,0.552,0.8777,0.0,1.0,0.0,0.0,1,16,17,0,0,0,0,0,0,0,0,3,1,5
3439,0.0,0.687,0.313,0.9887,0.0,0.297,0.703,0.7964,7,119,126,2,5,0,0,0,4,0,2,0,1,5
3440,0.0,0.721,0.279,0.966,0.0,0.308,0.692,0.6697,4,69,73,0,0,0,0,0,0,0,3,3,2,5
3441,0.0,0.776,0.224,0.831,0.0,1.0,0.0,0.0,2,34,36,0,0,0,0,0,0,0,1,0,1,5
3442,0.0,0.5,0.5,0.8746,0.0,0.4,0.6,0.6697,5,17,22,1,1,0,0,0,2,0,0,0,1,5
3443,0.0,0.471,0.529,0.938,0.0,0.4,0.6,0.6697,5,21,26,1,2,0,0,0,2,0,0,0,1,5
3444,0.0,0.584,0.416,0.8746,0.0,0.4,0.6,0.6697,5,24,29,0,0,0,0,0,0,0,1,2,2,5
3445,0.0,0.519,0.481,0.9855,0.0,0.182,0.818,0.6696,4,55,59,0,0,0,0,0,0,1,2,3,1,5
3447,0.057,0.825,0.118,0.9019,0.0,1.0,0.0,0.0,4,214,218,0,0,1,0,0,0,0,0,3,1,2
3449,0.046,0.91,0.043,-0.0516,0.608,0.392,0.0,-0.4767,5,98,103,0,1,0,0,0,0,0,0,3,1,1
3451,0.174,0.698,0.128,-0.7922,0.333,0.667,0.0,-0.3612,7,149,156,0,0,0,0,0,0,0,3,0,1,1
3452,0.168,0.756,0.076,-0.8136,0.437,0.563,0.0,-0.4767,7,89,96,0,0,0,0,0,0,0,0,0,1,1
3454,0.283,0.566,0.151,-0.5994,0.0,0.476,0.524,0.5106,6,35,41,0,0,0,0,0,0,0,0,3,1,1
3457,0.052,0.905,0.044,-0.0772,0.0,1.0,0.0,0.0,2,46,48,0,0,0,0,0,0,0,0,3,1,1
3458,0.101,0.859,0.04,-0.6394,0.756,0.244,0.0,-0.4767,2,93,95,0,0,0,0,0,0,0,0,0,2,2
3460,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,12,13,0,0,0,0,0,0,0,0,3,1,5
3461,0.031,0.918,0.051,0.2645,0.687,0.313,0.0,-0.6588,4,120,124,0,0,0,0,0,0,1,2,0,2,1
3462,0.031,0.918,0.051,0.2645,0.687,0.313,0.0,-0.6588,4,120,124,0,0,0,0,0,0,1,2,0,2,1
3467,0.0,0.632,0.368,0.7896,0.0,1.0,0.0,0.0,3,17,20,0,0,0,0,0,0,0,2,3,1,5
3468,0.063,0.802,0.135,0.8786,0.0,0.667,0.333,0.3612,7,128,135,0,0,0,0,0,0,0,3,0,1,1
3470,0.0,0.66,0.34,0.7717,0.0,0.615,0.385,0.3612,6,17,23,0,0,0,0,0,0,0,0,0,1,5
3471,0.077,0.592,0.331,0.8221,0.0,0.667,0.333,0.3612,7,27,34,0,1,0,0,0,0,0,0,3,1,5
3472,0.0,0.64,0.36,0.7351,0.0,0.706,0.294,0.3612,8,15,23,0,0,0,0,0,0,0,0,0,1,5
3473,0.0,0.736,0.264,0.928,0.0,0.263,0.737,0.6808,5,49,54,0,0,0,0,0,0,0,0,2,1,4
3475,0.248,0.672,0.08,-0.8282,0.0,1.0,0.0,0.0,6,41,47,0,0,0,0,0,0,0,1,0,1,1
3476,0.0,0.946,0.054,0.3054,0.0,1.0,0.0,0.0,3,52,55,0,0,0,0,0,0,0,1,2,1,5
3477,0.052,0.948,0.0,-0.5093,0.0,1.0,0.0,0.0,3,84,87,0,0,0,0,0,1,0,1,0,1,1
3478,0.028,0.941,0.031,-0.3722,0.0,0.864,0.136,0.0258,9,147,156,0,0,1,0,0,0,0,0,1,1,1
3479,0.028,0.941,0.031,-0.3722,0.0,0.864,0.136,0.0258,9,147,156,0,0,1,0,0,0,0,0,1,1,1
3480,0.174,0.745,0.081,-0.8519,0.0,1.0,0.0,0.0,4,74,78,0,0,0,0,0,0,0,0,0,1,1
3481,0.11,0.89,0.0,-0.743,0.0,1.0,0.0,0.0,6,61,67,0,0,0,0,0,0,0,0,0,1,1
3482,0.131,0.781,0.087,-0.7544,0.474,0.526,0.0,-0.4019,5,128,133,0,0,0,0,0,0,0,1,1,1,1
3483,0.131,0.781,0.087,-0.7544,0.474,0.526,0.0,-0.4019,5,128,133,0,0,0,0,0,0,0,1,1,1,1
3488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9,74,83,0,0,0,0,0,0,0,34,0,1,1
3498,0.122,0.792,0.086,-0.235,0.0,1.0,0.0,0.0,9,61,70,0,0,0,0,0,0,0,0,0,1,1
3499,0.028,0.792,0.18,0.9225,0.0,1.0,0.0,0.0,8,87,95,0,0,0,0,0,0,0,0,3,1,1
3500,0.115,0.84,0.045,-0.5744,0.0,1.0,0.0,0.0,3,100,103,0,0,0,0,0,0,0,6,0,1,1
3501,0.115,0.84,0.045,-0.5744,0.0,1.0,0.0,0.0,3,100,103,0,0,0,0,0,0,0,6,0,1,1
3503,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,13,15,0,0,0,0,0,0,0,0,0,1,1
3505,0.179,0.731,0.09,-0.8238,0.348,0.652,0.0,-0.4939,7,86,93,0,0,0,0,0,0,0,0,0,2,1
3512,0.216,0.784,0.0,-0.9468,0.275,0.725,0.0,-0.2263,7,81,88,0,0,0,0,0,0,0,0,0,1,1
3513,0.081,0.819,0.1,0.4215,0.0,1.0,0.0,0.0,3,146,149,0,0,0,0,0,0,0,0,0,1,4
3514,0.078,0.876,0.046,-0.5968,0.0,1.0,0.0,0.0,8,137,145,0,0,0,0,0,0,0,0,0,1,1
3515,0.078,0.876,0.046,-0.5968,0.0,1.0,0.0,0.0,8,137,145,0,0,0,0,0,0,0,0,0,1,1
3517,0.085,0.808,0.107,0.6849,0.0,1.0,0.0,0.0,6,170,176,0,3,0,0,0,0,0,3,0,1,1
3520,0.0,0.553,0.447,0.8364,0.0,0.45,0.55,0.7283,8,17,25,0,0,0,0,0,0,0,0,2,1,5
3522,0.0,0.818,0.182,0.4404,0.0,1.0,0.0,0.0,8,15,23,0,0,0,0,0,0,0,0,2,1,4
3524,0.011,0.829,0.16,0.9724,0.0,1.0,0.0,0.0,13,169,182,0,0,0,5,0,0,0,0,0,1,5
3525,0.056,0.614,0.33,0.9661,0.0,1.0,0.0,0.0,8,66,74,0,0,0,0,0,0,0,0,2,1,5
3527,0.0,0.833,0.167,0.5574,0.0,1.0,0.0,0.0,6,28,34,0,0,0,0,0,0,0,0,3,1,1
3530,0.0,0.868,0.132,0.8378,0.0,1.0,0.0,0.0,7,106,113,0,0,0,0,0,0,0,1,1,1,4
3531,0.0,0.486,0.514,0.9512,0.0,0.4,0.6,0.6697,5,27,32,0,0,0,0,0,0,0,0,2,1,5
3532,0.048,0.724,0.228,0.7869,0.0,1.0,0.0,0.0,2,34,36,0,0,0,0,0,0,0,0,1,1,5
3533,0.0,0.854,0.146,0.872,0.0,0.328,0.672,0.6249,3,74,77,0,0,0,0,0,0,0,0,3,1,5
3534,0.077,0.719,0.203,0.9781,0.0,0.213,0.787,0.8122,6,183,189,0,0,0,0,0,0,1,7,3,1,5
3535,0.0,0.765,0.235,0.9054,0.0,0.566,0.434,0.3182,4,55,59,0,0,0,0,0,0,0,0,2,1,5
3537,0.096,0.904,0.0,-0.7717,0.0,1.0,0.0,0.0,9,77,86,0,0,0,0,0,0,0,0,0,1,1
3539,0.079,0.821,0.1,0.7953,0.219,0.781,0.0,-0.1027,11,261,272,0,0,0,0,0,0,0,3,0,1,1
3545,0.0,0.978,0.022,0.0387,0.0,1.0,0.0,0.0,5,64,69,0,0,0,0,0,0,0,0,0,1,2
3546,0.013,0.885,0.102,0.9471,0.0,1.0,0.0,0.0,5,198,203,0,0,0,0,0,0,0,9,0,1,3
3547,0.0,0.708,0.292,0.9403,0.0,0.741,0.259,0.4215,11,53,64,0,0,0,0,0,0,0,0,3,1,5
3548,0.054,0.794,0.152,0.947,0.545,0.455,0.0,-0.3382,5,151,156,0,0,0,0,0,0,1,12,1,1,1
3551,0.163,0.792,0.045,-0.9081,0.0,0.606,0.394,0.3818,6,90,96,0,0,0,0,0,0,0,0,0,3,2
3554,0.0,0.848,0.152,0.7783,0.0,1.0,0.0,0.0,1,60,61,0,0,0,0,0,0,0,0,3,1,5
3556,0.062,0.862,0.076,0.318,0.524,0.476,0.0,-0.296,3,96,99,0,0,0,0,0,0,0,0,0,1,1
3559,0.22,0.73,0.049,-0.9108,0.688,0.312,0.0,-0.296,2,65,67,0,0,0,0,0,0,0,1,0,1,1
3560,0.0,0.719,0.281,0.9552,0.0,0.435,0.565,0.3818,3,69,72,0,1,0,0,0,0,0,0,3,1,5
3561,0.041,0.864,0.095,0.5374,0.0,0.843,0.157,0.0772,9,78,87,0,0,0,0,0,0,0,4,3,1,1
3562,0.0,0.688,0.312,0.7003,0.0,0.612,0.388,0.4215,9,19,28,0,0,0,0,0,0,0,0,3,1,5
3564,0.0,0.673,0.327,0.9022,0.0,0.568,0.432,0.4215,8,40,48,0,0,0,0,0,0,0,0,1,1,5
3565,0.0,0.817,0.183,0.4215,0.0,0.822,0.178,0.0772,8,26,34,0,0,0,0,0,0,0,0,3,2,3
3569,0.0,0.79,0.21,0.4926,0.0,1.0,0.0,0.0,8,16,24,0,0,0,0,0,0,0,1,2,1,5
3570,0.037,0.876,0.087,0.4603,0.0,0.674,0.326,0.4404,7,65,72,0,0,0,0,0,0,0,1,2,2,5
3571,0.0,0.885,0.115,0.6901,0.0,1.0,0.0,0.0,8,53,61,0,0,0,0,0,0,0,0,2,1,5
3572,0.0,0.835,0.165,0.6074,0.0,1.0,0.0,0.0,7,27,34,0,0,0,0,0,0,0,4,3,1,5
3575,0.0,0.602,0.398,0.8979,0.0,1.0,0.0,0.0,3,28,31,0,0,0,0,0,0,0,0,1,1,5
3580,0.108,0.772,0.12,-0.2934,0.0,1.0,0.0,0.0,5,39,44,0,0,0,0,0,0,0,1,0,2,1
3581,0.143,0.698,0.159,0.3473,0.248,0.752,0.0,-0.5106,13,80,93,0,0,0,0,0,0,0,2,0,1,1
3584,0.0,0.65,0.35,0.5106,0.0,0.633,0.367,0.4404,8,14,22,0,0,0,0,0,0,0,0,2,1,4
3585,0.031,0.887,0.082,0.4939,0.0,1.0,0.0,0.0,7,73,80,0,0,0,0,0,0,0,0,0,1,1
3586,0.178,0.822,0.0,-0.7856,0.0,1.0,0.0,0.0,8,47,55,0,0,0,1,0,0,0,4,0,1,1
3587,0.092,0.795,0.114,0.373,0.0,1.0,0.0,0.0,7,75,82,0,0,0,0,0,0,0,0,1,1,1
3588,0.092,0.795,0.114,0.373,0.0,1.0,0.0,0.0,7,75,82,0,0,0,0,0,0,0,0,1,1,1
3591,0.201,0.7,0.099,-0.4441,0.492,0.508,0.0,-0.4404,6,41,47,0,0,0,0,0,0,0,0,3,1,1
3593,0.067,0.808,0.126,0.9038,0.0,1.0,0.0,0.0,2,159,161,0,0,0,0,0,0,0,0,3,1,2
3594,0.084,0.807,0.108,0.2937,0.22,0.78,0.0,-0.4767,12,91,103,0,0,0,0,0,0,0,0,3,1,1
3595,0.195,0.805,0.0,-0.7579,0.324,0.676,0.0,-0.34,7,41,48,0,0,0,0,0,0,0,0,0,2,1
3598,0.026,0.799,0.175,0.8907,0.0,1.0,0.0,0.0,8,57,65,0,3,0,0,0,0,0,0,2,1,5
3601,0.019,0.726,0.255,0.9758,0.0,1.0,0.0,0.0,9,91,100,0,0,0,0,0,0,0,0,3,1,1
3602,0.113,0.734,0.154,0.128,0.0,0.633,0.367,0.4404,7,38,45,0,0,0,0,0,0,0,0,2,1,4
3606,0.0,0.61,0.39,0.9612,0.0,0.575,0.425,0.5719,7,44,51,0,0,0,0,0,0,0,0,3,1,5
3607,0.069,0.814,0.117,0.6124,0.0,1.0,0.0,0.0,8,83,91,0,0,0,0,0,0,0,0,3,1,2
3613,0.0,0.86,0.14,0.3477,0.0,1.0,0.0,0.0,7,21,28,0,0,0,1,0,0,0,0,3,1,1
3614,0.0,0.86,0.14,0.9398,0.387,0.613,0.0,-0.5849,9,109,118,0,0,0,0,0,0,0,0,0,1,1
3616,0.066,0.757,0.177,0.9306,0.0,1.0,0.0,0.0,6,154,160,0,0,0,0,0,0,4,6,0,2,1
3623,0.089,0.764,0.146,0.8126,0.307,0.693,0.0,-0.4767,9,105,114,0,0,0,0,0,0,0,0,3,2,3
3627,0.139,0.846,0.015,-0.8253,0.0,1.0,0.0,0.0,7,78,85,0,0,0,0,0,0,0,0,0,1,1
3628,0.139,0.846,0.015,-0.8253,0.0,1.0,0.0,0.0,7,78,85,0,0,0,0,0,0,0,0,0,1,1
3635,0.109,0.891,0.0,-0.4215,0.756,0.244,0.0,-0.4767,2,30,32,0,0,0,0,0,0,0,0,0,1,3
3636,0.109,0.891,0.0,-0.4215,0.756,0.244,0.0,-0.4767,2,30,32,0,0,0,0,0,0,0,0,0,1,3
3638,0.049,0.738,0.212,0.7424,0.0,1.0,0.0,0.0,3,41,44,0,0,0,0,0,0,1,1,2,1,5
3639,0.0,0.636,0.364,0.8718,0.0,0.239,0.761,0.4926,3,29,32,0,1,0,0,0,0,1,1,3,1,5
3648,0.0,0.531,0.469,0.9719,0.0,0.556,0.444,0.6115,7,41,48,0,3,0,0,0,0,0,1,3,2,5
3654,0.036,0.651,0.313,0.9852,0.393,0.607,0.0,-0.3804,6,85,91,0,0,0,0,0,0,0,3,0,1,5
3655,0.03,0.733,0.238,0.9485,0.0,0.759,0.241,0.2263,8,81,89,0,0,0,0,0,0,0,0,0,1,5
3660,0.041,0.852,0.107,0.7199,0.0,1.0,0.0,0.0,9,114,123,0,0,0,0,0,0,0,1,2,1,1
3664,0.0,0.769,0.231,0.7783,0.0,1.0,0.0,0.0,9,33,42,0,0,0,0,0,0,0,0,3,1,5
3666,0.0,0.61,0.39,0.9764,0.0,1.0,0.0,0.0,7,68,75,0,0,0,0,0,3,0,0,1,1,5
3668,0.346,0.506,0.148,-0.6908,0.0,1.0,0.0,0.0,1,17,18,0,0,0,0,0,0,0,0,0,1,1
3669,0.346,0.506,0.148,-0.6908,0.0,1.0,0.0,0.0,1,17,18,0,0,0,0,0,0,0,0,0,1,1
3671,0.485,0.515,0.0,-0.6908,0.54,0.46,0.0,-0.6908,6,8,14,0,0,0,0,0,0,0,0,1,1,1
3672,0.321,0.6,0.079,-0.877,0.778,0.222,0.0,-0.5423,2,37,39,0,3,0,0,0,0,0,1,0,1,1
3673,0.021,0.925,0.054,0.5149,0.0,1.0,0.0,0.0,7,93,100,0,0,0,0,0,0,0,3,0,1,1
3678,0.0,0.615,0.385,0.3612,0.0,0.196,0.804,0.6249,2,6,8,0,0,0,0,0,0,0,0,2,1,5
3682,0.097,0.856,0.048,-0.9493,0.0,1.0,0.0,0.0,6,346,352,0,0,0,0,0,0,0,0,0,1,1
3684,0.414,0.51,0.076,-0.8979,0.0,0.597,0.403,0.4019,8,33,41,0,0,0,0,0,0,0,0,0,1,1
3685,0.074,0.827,0.099,0.5106,0.152,0.506,0.342,0.3612,9,111,120,0,0,0,0,0,0,0,0,0,1,1
3688,0.025,0.961,0.015,-0.3054,0.455,0.545,0.0,-0.3612,5,146,151,0,0,0,0,0,0,0,1,0,2,1
3691,0.0,0.722,0.278,0.4019,0.0,0.649,0.351,0.4019,7,9,16,0,0,0,0,0,0,0,0,3,1,4
3695,0.099,0.809,0.092,-0.1357,0.454,0.546,0.0,-0.3595,5,70,75,0,0,0,0,0,0,1,0,0,9,2
3696,0.177,0.722,0.101,-0.7151,0.0,1.0,0.0,0.0,2,86,88,0,0,0,0,0,0,0,0,0,2,1
3703,0.043,0.925,0.031,-0.1655,0.0,0.676,0.324,0.34,9,62,71,0,0,0,0,0,0,0,0,0,1,1
3706,0.0,0.955,0.045,0.63,0.0,0.548,0.452,0.5106,7,109,116,0,1,0,0,0,0,0,1,2,1,5
3707,0.152,0.791,0.057,-0.9618,0.0,0.75,0.25,0.3252,8,173,181,0,0,0,0,0,0,0,4,1,6,1
3708,0.152,0.791,0.057,-0.9618,0.0,0.75,0.25,0.3252,8,173,181,0,0,0,0,0,0,0,4,1,6,1
3710,0.04,0.907,0.054,0.7565,0.0,1.0,0.0,0.0,3,397,400,0,0,0,1,0,0,0,1,1,1,1
3711,0.04,0.907,0.054,0.7565,0.0,1.0,0.0,0.0,3,397,400,0,0,0,1,0,0,0,1,1,1,1
3713,0.097,0.642,0.261,0.9565,0.0,1.0,0.0,0.0,9,95,104,0,0,0,0,0,0,0,0,2,1,4
3714,0.235,0.716,0.049,-0.973,0.239,0.761,0.0,-0.296,10,141,151,0,0,0,0,0,4,0,1,0,1,1
3715,0.235,0.716,0.049,-0.973,0.239,0.761,0.0,-0.296,10,141,151,0,0,0,0,0,4,0,1,0,1,1
3716,0.047,0.742,0.211,0.743,0.0,1.0,0.0,0.0,6,42,48,0,0,0,0,0,0,0,0,3,1,5
3723,0.0,0.789,0.211,0.7579,0.0,0.706,0.294,0.3612,9,36,45,0,0,0,0,0,0,0,0,2,1,3
3724,0.0,0.614,0.386,0.9853,0.0,0.349,0.651,0.6808,6,77,83,0,2,0,0,0,0,0,0,0,1,5
3726,0.0,0.824,0.176,0.9752,0.0,1.0,0.0,0.0,6,156,162,0,0,0,0,0,0,0,2,1,1,5
3727,0.017,0.738,0.245,0.9714,0.0,0.426,0.574,0.6597,7,96,103,0,0,0,0,0,0,0,1,3,1,5
3730,0.0,0.57,0.43,0.9336,0.0,0.539,0.461,0.9612,38,31,69,0,0,0,0,0,0,1,1,3,1,5
3731,0.039,0.808,0.153,0.7579,0.0,0.408,0.592,0.7003,7,63,70,0,0,0,0,0,0,0,0,0,2,1
3732,0.0,0.73,0.27,0.9856,0.0,0.667,0.333,0.3612,7,124,131,0,0,0,0,0,0,0,0,0,1,5
3736,0.045,0.892,0.063,0.766,0.0,1.0,0.0,0.0,3,460,463,0,0,0,0,0,0,0,0,0,1,1
3737,0.0,0.826,0.174,0.9053,0.0,0.654,0.346,0.5719,8,77,85,0,0,0,0,0,0,0,0,2,2,5
3738,0.0,0.755,0.245,0.9891,0.0,0.375,0.625,0.6124,6,142,148,0,0,0,0,0,0,0,0,2,2,5
3748,0.0,0.698,0.302,0.9945,0.0,0.373,0.627,0.8555,7,168,175,0,0,0,0,0,0,0,1,3,1,5
3753,0.094,0.883,0.023,-0.9182,0.306,0.694,0.0,-0.296,8,202,210,0,0,0,0,0,0,0,1,0,1,1
3757,0.0,0.649,0.351,0.6597,0.0,0.444,0.556,0.3612,4,15,19,0,0,0,0,0,0,0,0,2,1,5
3760,0.0,0.821,0.179,0.8779,0.0,1.0,0.0,0.0,9,65,74,0,0,0,0,0,0,0,0,0,1,5
3762,0.083,0.844,0.073,-0.2382,0.762,0.238,0.0,-0.4939,2,93,95,0,0,0,0,0,0,0,0,0,8,2
3763,0.0,0.715,0.285,0.9836,0.0,1.0,0.0,0.0,4,103,107,0,0,0,0,0,0,0,0,3,1,4
3764,0.0,0.911,0.089,0.7327,0.0,0.607,0.393,0.3804,5,73,78,0,0,0,0,0,0,0,0,0,5,4
3765,0.066,0.879,0.055,0.1225,0.0,1.0,0.0,0.0,2,53,55,0,0,0,0,0,0,0,0,0,1,1
3766,0.0,0.665,0.335,0.9708,0.0,0.5,0.5,0.4588,4,63,67,0,0,0,0,0,0,0,0,3,1,5
3767,0.188,0.714,0.098,-0.9532,0.296,0.704,0.0,-0.2732,6,184,190,0,0,0,0,0,0,0,1,0,1,1
3768,0.362,0.575,0.063,-0.9444,0.0,1.0,0.0,0.0,7,46,53,0,0,0,0,0,0,0,0,0,2,1
3769,0.0,0.719,0.281,0.9751,0.0,1.0,0.0,0.0,5,76,81,0,0,0,0,0,0,1,4,0,1,5
3770,0.0,0.761,0.239,0.8343,0.0,1.0,0.0,0.0,8,37,45,0,0,0,0,0,0,0,4,2,1,5
3773,0.0,0.943,0.057,0.2023,0.0,0.625,0.375,0.2023,5,45,50,0,0,0,0,0,4,0,0,1,1,5
3775,0.059,0.803,0.139,0.5719,0.0,0.392,0.608,0.4767,4,51,55,0,0,0,0,0,0,0,0,0,1,4
3776,0.059,0.803,0.139,0.5719,0.0,0.392,0.608,0.4767,4,51,55,0,0,0,0,0,0,0,0,0,1,4
3777,0.0,0.371,0.629,0.9167,0.0,0.492,0.508,0.4767,6,14,20,0,0,0,0,0,0,0,2,0,1,5
3779,0.045,0.936,0.019,-0.8418,0.554,0.446,0.0,-0.7351,7,351,358,0,0,0,0,0,0,0,0,0,2,1
3780,0.0,0.588,0.412,0.6808,0.0,0.417,0.583,0.4215,5,15,20,0,0,0,0,0,0,0,0,2,1,5
3781,0.2,0.696,0.103,-0.4201,0.444,0.556,0.0,-0.4927,6,28,34,0,0,0,0,0,0,0,0,1,1,1
3782,0.2,0.696,0.103,-0.4201,0.444,0.556,0.0,-0.4927,6,28,34,0,0,0,0,0,0,0,0,1,1,1
3783,0.028,0.666,0.306,0.9513,0.0,0.66,0.34,0.4754,8,65,73,0,0,0,0,0,0,0,0,1,1,5
3784,0.0,0.673,0.327,0.9474,0.0,0.0,1.0,0.5719,1,53,54,0,0,0,0,0,0,0,0,2,1,5
3786,0.121,0.773,0.107,-0.7542,0.232,0.4,0.368,0.1779,10,396,406,0,0,0,4,0,0,0,0,1,1,1
3787,0.121,0.773,0.107,-0.7542,0.232,0.4,0.368,0.1779,10,396,406,0,0,0,4,0,0,0,0,1,1,1
3788,0.121,0.773,0.107,-0.7542,0.232,0.4,0.368,0.1779,10,396,406,0,0,0,4,0,0,0,0,1,1,1
3789,0.135,0.749,0.116,-0.5202,0.615,0.385,0.0,-0.4926,5,128,133,0,0,0,0,0,0,1,1,0,1,1
3790,0.179,0.751,0.069,-0.906,0.0,1.0,0.0,0.0,8,100,108,0,0,0,0,0,0,0,1,0,3,1
3791,0.191,0.746,0.064,-0.9519,0.0,1.0,0.0,0.0,4,127,131,0,0,0,0,0,0,0,0,0,3,1
3793,0.244,0.644,0.112,-0.9287,0.494,0.506,0.0,-0.5994,5,74,79,0,0,0,0,0,0,0,0,0,1,1
3794,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7,18,25,0,0,0,0,0,0,0,0,0,1,1
3795,0.0,0.807,0.193,0.8834,0.0,0.676,0.324,0.34,9,55,64,0,0,0,0,0,0,0,0,3,1,5
3796,0.079,0.605,0.316,0.9571,0.0,0.556,0.444,0.34,7,65,72,0,0,0,0,0,0,0,1,3,1,5
3797,0.116,0.763,0.12,-0.2465,0.756,0.244,0.0,-0.4767,2,212,214,0,0,0,1,0,0,0,0,1,1,2
3798,0.0,0.513,0.487,0.8588,0.0,0.472,0.528,0.7717,9,18,27,0,0,0,0,0,0,0,1,2,1,5
3799,0.0,0.737,0.263,0.8207,0.0,0.619,0.381,0.5719,8,31,39,0,0,0,0,0,0,0,0,2,2,5
3801,0.0,0.67,0.33,0.784,0.0,0.575,0.425,0.5719,8,21,29,0,0,0,0,0,0,0,1,3,1,5
3804,0.0,0.876,0.124,0.7258,0.0,1.0,0.0,0.0,8,54,62,0,0,0,0,0,0,0,0,0,1,5
3805,0.0,0.682,0.318,0.6808,0.0,1.0,0.0,0.0,7,17,24,0,0,0,0,0,0,0,0,0,2,1
3806,0.0,0.815,0.185,0.9251,0.291,0.709,0.0,-0.4356,11,72,83,0,0,0,0,0,0,0,1,3,1,5
3810,0.0,0.667,0.333,0.6115,0.0,0.6,0.4,0.6115,8,11,19,0,1,0,0,0,0,0,0,0,1,5
3816,0.142,0.798,0.06,-0.3998,0.629,0.371,0.0,-0.5256,4,33,37,0,1,0,1,0,0,0,0,0,1,2
3817,0.0,0.713,0.287,0.9339,0.0,1.0,0.0,0.0,6,51,57,0,0,0,0,0,0,0,0,3,1,5
3818,0.0,0.458,0.542,0.9651,0.0,0.556,0.444,0.6115,8,32,40,0,0,0,0,0,0,0,1,3,1,5
3822,0.0,0.688,0.312,0.8955,0.0,0.618,0.382,0.4754,7,35,42,0,0,0,0,0,0,0,0,3,1,5
3825,0.0,0.673,0.327,0.9712,0.0,0.197,0.803,0.8464,4,72,76,0,0,0,0,0,0,0,0,0,1,5
3828,0.104,0.73,0.166,0.4215,0.0,1.0,0.0,0.0,9,53,62,0,0,0,0,0,0,0,0,0,1,1
3829,0.104,0.73,0.166,0.4215,0.0,1.0,0.0,0.0,9,53,62,0,0,0,0,0,0,0,0,0,1,1
3830,0.0,0.863,0.137,0.8248,0.0,1.0,0.0,0.0,8,78,86,0,6,0,0,0,0,0,0,0,1,5
3832,0.0,0.725,0.275,0.9558,0.0,0.185,0.815,0.6588,3,69,72,0,0,0,0,0,0,1,0,3,1,5
3833,0.085,0.882,0.033,-0.4997,0.0,1.0,0.0,0.0,9,83,92,0,0,0,0,0,0,0,1,1,1,1
3838,0.084,0.804,0.112,0.5023,0.688,0.312,0.0,-0.5267,5,188,193,0,0,0,0,0,0,0,0,0,2,1
3841,0.198,0.742,0.06,-0.9865,0.673,0.327,0.0,-0.626,6,221,227,0,5,0,0,0,1,3,27,1,1,1
3846,0.142,0.76,0.098,-0.6525,0.0,1.0,0.0,0.0,8,107,115,0,1,0,0,0,0,0,0,0,1,1
3847,0.012,0.949,0.039,0.7368,0.805,0.195,0.0,-0.6281,2,219,221,0,0,0,0,0,0,0,7,0,1,1
3851,0.026,0.769,0.206,0.9177,0.0,1.0,0.0,0.0,9,65,74,0,0,0,0,0,0,0,0,0,1,5
3853,0.3,0.615,0.085,-0.9184,0.247,0.753,0.0,-0.3182,9,58,67,0,0,0,0,0,0,0,1,0,1,1
3854,0.029,0.788,0.183,0.935,0.0,0.213,0.787,0.5719,2,105,107,0,0,0,0,0,0,0,0,0,4,4
3855,0.103,0.847,0.05,-0.9382,0.506,0.494,0.0,-0.6245,5,242,247,0,0,0,0,0,0,0,2,0,1,1
3856,0.034,0.966,0.0,-0.1027,0.0,1.0,0.0,0.0,8,46,54,0,0,1,0,0,0,0,0,1,1,1
3857,0.05,0.723,0.227,0.8329,0.0,1.0,0.0,0.0,2,43,45,0,0,0,0,0,0,0,0,2,1,2
3859,0.0,0.744,0.256,0.8635,0.0,0.0,1.0,0.5983,2,39,41,0,0,0,0,0,0,1,3,3,1,5
3860,0.118,0.816,0.066,-0.9618,0.0,1.0,0.0,0.0,7,373,380,0,0,0,1,0,0,0,0,0,3,1
3861,0.07,0.887,0.042,-0.7423,0.284,0.716,0.0,-0.2462,8,168,176,0,0,0,0,0,1,2,3,0,1,1
3863,0.075,0.818,0.107,0.8715,0.481,0.26,0.26,-0.4019,5,342,347,0,0,0,5,0,0,0,0,1,1,1
3864,0.075,0.818,0.107,0.8715,0.481,0.26,0.26,-0.4019,5,342,347,0,0,0,5,0,0,0,0,1,1,1
3865,0.102,0.842,0.055,-0.3156,0.406,0.594,0.0,-0.6249,7,53,60,0,0,0,0,0,0,0,0,0,1,1
